Date/Time,Page,Kennziffer,Aktivität,Ort,User,Code,Referrer,Link,Benutzernamen.Column2,Status,Abfrage,Eingabe 1,Eingabe 2,Eingabe 3,Eingabe 4,Eingabe 5,Eingabe 6,Eingabe 7,Eingabe 8,Eingabe 9,Eingabe 10,Task,ResponsTask,Aufgabenniveau,Test,Testergebnis 1,Testergebnis 2
04/10/2021 12:11:45,Ks1a2B4_1A: Kraftvektoren vergleichen,Ks1a2B4_1A, Kraftvektoren vergleichen,ks1a2b4_1a-kraftvektoren-vergleichen,LBenutzer HE1021-908,HE1021-908,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2b4_1a-kraftvektoren-vergleichen/,AS20UR,,,,,,,,,,,,,,,,,,
04/10/2021 12:11:52,KS1c1Ãœ1_1: ErklÃ¤rung zur Identifikation einer Kraft,KS1c1U1_1, ErklÃ¤rung zur Identifikation einer Kraft,ks1c1ue1_1-erklaerung-zur-identifikation-einer-kraft,LBenutzer HE1021-912,HE1021-912,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c1ue1_1-erklaerung-zur-identifikation-einer-kraft/,BR26AN,,,,,,,,,,,,,,,,,,
04/10/2021 12:11:53,KS1a4B1_1A: Ãœber TrÃ¤gheit auf Masse schlieÃŸen,KS1a4B1_1A, Ãœber TrÃ¤gheit auf Masse schlieÃŸen,ks1a4b1_1a-ueber-traegheit-auf-masse-schliessen,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/ks1a4b1_1a-ueber-traegheit-auf-masse-schliessen/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:02,KS1e: Testen des Grundwissens,KS1e, Testen des Grundwissens,ks1e-testen-des-grundwissens,LBenutzer HE1021-912,HE1021-912,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,BR26AN,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:03,KD2a1: Drehmoment,KD2a1, Drehmoment,kd2a1-drehmoment,LBenutzer HE1021-904,HE1021-904,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/kd2a1b2_1a-drehmoment-einzeichnen-kraft-gegeben/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:04,Kraft,Kraft,,kraft-2,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:05,KD2a4: Zentripetalkraft,KD2a4, Zentripetalkraft,kd2a4-zentripetalkraft,LBenutzer HE1021-906,HE1021-906,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b1_1a-zentripetalkraft-berechnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,BA05BR,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:10,KS1c5Ãœ1_1: Gegenkraft darstellen,KS1c5U1_1, Gegenkraft darstellen,ks1c5ue1_1-gegenkraft-darstellen,LBenutzer HE1021-911,HE1021-911,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c5ue1_1-gegenkraft-darstellen/,SA20AN,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:11,KS2a: Erarbeiten des Grundwissens,KS2a, Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:11,KS1eV1: Testen des Grundwissens Version 1,KS1eV1, Testen des Grundwissens Version 1,ks1ev1-testen-des-grundwissens-version-1,LBenutzer HE1021-912,HE1021-912,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/ks1ev1-testen-des-grundwissens-version-1/,BR26AN,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:14,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:14,KS1a5: Kraft und Gegenkraft,KS1a5, Kraft und Gegenkraft,ks1a5-kraft-und-gegenkraft,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:16,KD2a4B2_1A: Zentripetalkraft und Gegenkraft einzeichnen,KD2a4B2_1A, Zentripetalkraft und Gegenkraft einzeichnen,kd2a4b2_1a-zentripetalkraft-und-gegenkraft-einzeichnen,LBenutzer HE1021-906,HE1021-906,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b2_1a-zentripetalkraft-und-gegenkraft-einzeichnen/,BA05BR,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:16,KS1a2: Kraft als Vektor,KS1a2, Kraft als Vektor,ks1a2-kraft-als-vektor,LBenutzer HE1021-913,HE1021-913,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2k2_1a-kraft-ausgehend-von-vektorpfeilen-aufstellen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,DA10GH,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:17,KS1a2K1_1A: BetrÃ¤ge von Vektorpfeilen vergleichen anhand von Zeichnungen,KS1a2K1_1A, BetrÃ¤ge von Vektorpfeilen vergleichen anhand von Zeichnungen,ks1a2k1_1a-betraege-von-vektorpfeilen-vergleichen-anhand-von-zeichnungen,LBenutzer HE1021-902,HE1021-902,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2k1_1a-betraege-von-vektorpfeilen-vergleichen-anhand-von-zeichnungen/,HÄ09MO,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:17,KS1a2: Kraft als Vektor,KS1a2, Kraft als Vektor,ks1a2-kraft-als-vektor,LBenutzer HE1021-908,HE1021-908,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2b4_1a-kraftvektoren-vergleichen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,AS20UR,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:23,KS1a2K1_1A: BetrÃ¤ge von Vektorpfeilen vergleichen anhand von Zeichnungen,KS1a2K1_1A, BetrÃ¤ge von Vektorpfeilen vergleichen anhand von Zeichnungen,ks1a2k1_1a-betraege-von-vektorpfeilen-vergleichen-anhand-von-zeichnungen,LBenutzer HE1021-908,HE1021-908,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2k1_1a-betraege-von-vektorpfeilen-vergleichen-anhand-von-zeichnungen/,AS20UR,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:26,KS1a1B2_1A: Keine Aussage Ã¼ber Kraft anhand Serienbild,KS1a1B2_1A, Keine Aussage Ã¼ber Kraft anhand Serienbild,ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild,LBenutzer HE1021-916,HE1021-916,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,CA31IT,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:28,Kraft,Kraft,,kraft-2,LBenutzer HE1021-905,HE1021-905,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,BÜ26LI,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:32,KD2a4: Zentripetalkraft,KD2a4, Zentripetalkraft,kd2a4-zentripetalkraft,LBenutzer HE1021-906,HE1021-906,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b2_1a-zentripetalkraft-und-gegenkraft-einzeichnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,BA05BR,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:33,KD2a1B3_1A: Drehmoment Ã¼ber Radius berechnen,KD2a1B3_1A, Drehmoment Ã¼ber Radius berechnen,kd2a1b3_1a-drehmoment-ueber-radius-berechnen,LBenutzer HE1021-904,HE1021-904,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/kd2a1b3_1a-drehmoment-ueber-radius-berechnen/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:41,KS1a2K3_1A: KrÃ¤fte unterschiedlicher Angriffspunkte,KS1a2K3_1A, KrÃ¤fte unterschiedlicher Angriffspunkte,ks1a2k3_1a-kraefte-unterschiedlicher-angriffspunkte,LBenutzer HE1021-913,HE1021-913,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2k3_1a-kraefte-unterschiedlicher-angriffspunkte/,DA10GH,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:42,KD2a1: Drehmoment,KD2a1, Drehmoment,kd2a1-drehmoment,LBenutzer HE1021-904,HE1021-904,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/kd2a1b3_1a-drehmoment-ueber-radius-berechnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:46,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-916,HE1021-916,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b2_1a-keine-aussage-ueber-kraft-anhand-serienbild/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,CA31IT,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:47,KS1e: Testen des Grundwissens,KS1e, Testen des Grundwissens,ks1e-testen-des-grundwissens,LBenutzer HE1021-905,HE1021-905,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,BÜ26LI,,,,,,,,,,,,,,,,,,
04/10/2021 12:12:57,KS1eV1: Testen des Grundwissens Version 1,KS1eV1, Testen des Grundwissens Version 1,ks1ev1-testen-des-grundwissens-version-1,LBenutzer HE1021-905,HE1021-905,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/ks1ev1-testen-des-grundwissens-version-1/,BÜ26LI,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:00,"KD2a1B4_1A: Drehmoment fest, Kraft Ã¼ber Hebelarm minimieren",KD2a1B4_1A," Drehmoment fest, Kraft Ã¼ber Hebelarm minimieren",kd2a1b4_1a-drehmoment-fest-kraft-ueber-hebelarm-minimieren,LBenutzer HE1021-904,HE1021-904,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/kd2a1b4_1a-drehmoment-fest-kraft-ueber-hebelarm-minimieren/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:06,KS1c5Ãœ6_1: Fehler erkennen,KS1c5U6_1, Fehler erkennen,ks1c5ue6_1-fehler-erkennen,LBenutzer HE1021-911,HE1021-911,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c5ue6_1-fehler-erkennen/,SA20AN,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:14,KS2a1B1_1A: Vektorpfeil in Schwerpunkt verschieben,KS2a1B1_1A, Vektorpfeil in Schwerpunkt verschieben,ks2a1b1_1a-vektorpfeil-in-schwerpunkt-verschieben,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b1_1a-vektorpfeil-in-schwerpunkt-verschieben/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:27,KS1a5B2_1A: Kraft und Gegenkraft einzeichnen,KS1a5B2_1A, Kraft und Gegenkraft einzeichnen,ks1a5b2_1a-kraft-und-gegenkraft-einzeichnen,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5b2_1a-kraft-und-gegenkraft-einzeichnen/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:30,KD2a1: Drehmoment,KD2a1, Drehmoment,kd2a1-drehmoment,LBenutzer HE1021-906,HE1021-906,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/,BA05BR,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:31,KS1a5: Kraft und Gegenkraft,KS1a5, Kraft und Gegenkraft,ks1a5-kraft-und-gegenkraft,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5b2_1a-kraft-und-gegenkraft-einzeichnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:33,KS1a2K1_1A: BetrÃ¤ge von Vektorpfeilen vergleichen anhand von Zeichnungen,KS1a2K1_1A, BetrÃ¤ge von Vektorpfeilen vergleichen anhand von Zeichnungen,ks1a2k1_1a-betraege-von-vektorpfeilen-vergleichen-anhand-von-zeichnungen,LBenutzer HE1021-908,HE1021-908,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2k1_1a-betraege-von-vektorpfeilen-vergleichen-anhand-von-zeichnungen/,AS20UR,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:40,KS1a1K2_1A: Verformung und BewegungsÃ¤nderung,KS1a1K2_1A, Verformung und BewegungsÃ¤nderung,ks1a1k2_1a-verformung-und-bewegungsaenderung,LBenutzer HE1021-916,HE1021-916,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k2_1a-verformung-und-bewegungsaenderung/,CA31IT,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:41,KS1c: Ãœben des Grundwissens,KS1c, Ãœben des Grundwissens,ks1c-ueben-des-grundwissens,LBenutzer HE1021-909,HE1021-909,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c4ue7_1-kraft-und-masse/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,LI27AN,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:46,KS1a2K3_1A: KrÃ¤fte unterschiedlicher Angriffspunkte,KS1a2K3_1A, KrÃ¤fte unterschiedlicher Angriffspunkte,ks1a2k3_1a-kraefte-unterschiedlicher-angriffspunkte,LBenutzer HE1021-913,HE1021-913,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2k3_1a-kraefte-unterschiedlicher-angriffspunkte/,DA10GH,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:51,KS1c4Ãœ8_1: Masse und Kraft,KS1c4U8_1, Masse und Kraft,ks1c4ue8_1-masse-und-kraft,LBenutzer HE1021-909,HE1021-909,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1c-ueben-des-grundwissens/ks1c4ue8_1-masse-und-kraft/,LI27AN,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:52,KS1a5B3_1A: Vektor der Gegenkraft zu einer Kraft aufstellen,KS1a5B3_1A, Vektor der Gegenkraft zu einer Kraft aufstellen,ks1a5b3_1a-vektor-der-gegenkraft-zu-einer-kraft-aufstellen,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5b3_1a-vektor-der-gegenkraft-zu-einer-kraft-aufstellen/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:57,KD2a1: Drehmoment,KD2a1, Drehmoment,kd2a1-drehmoment,LBenutzer HE1021-904,HE1021-904,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/kd2a1b4_1a-drehmoment-fest-kraft-ueber-hebelarm-minimieren/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:13:58,KS1a5: Kraft und Gegenkraft,KS1a5, Kraft und Gegenkraft,ks1a5-kraft-und-gegenkraft,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5b3_1a-vektor-der-gegenkraft-zu-einer-kraft-aufstellen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:03,KS3a2B1_1A: Auflagekraft einzeichnen,KS3a2B1_1A, Auflagekraft einzeichnen,ks3a2b1_1a-normalkraft-einzeichnen,LBenutzer HE1021-907,HE1021-907,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a7-zerlegung-der-gewichtskraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a2-normalkraft/ks3a2b1_1a-normalkraft-einzeichnen/,GI11SI,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:08,KS1a1B1_1A: Kraft identifizieren anhand von Serienbildern,KS1a1B1_1A, Kraft identifizieren anhand von Serienbildern,ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern,LBenutzer HE1021-910,HE1021-910,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1b1_1a-kraft-identifizieren-anhand-von-serienbildern/,GI13SA,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:10,KS1a1K3_1A: Zeitpunkt der Kraft identifizieren,KS1a1K3_1A, Zeitpunkt der Kraft identifizieren,ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren,LBenutzer HE1021-914,HE1021-914,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/ks1a1k3_1a-zeitpunkt-der-kraft-identifizieren/,RE15AN,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:11,KS1a5B4_1A: Kraft und Gegenkraft unabhÃ¤ngig von Situation zuordnen,KS1a5B4_1A, Kraft und Gegenkraft unabhÃ¤ngig von Situation zuordnen,ks1a5b4_1a-kraft-und-gegenkraft-unabhaengig-von-situation-zuordnen,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5b4_1a-kraft-und-gegenkraft-unabhaengig-von-situation-zuordnen/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:15,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b1_1a-vektorpfeil-in-schwerpunkt-verschieben/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:19,KS3a2: Auflagekraft,KS3a2, Auflagekraft,ks3a2-normalkraft,LBenutzer HE1021-907,HE1021-907,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a2-normalkraft/ks3a2b1_1a-normalkraft-einzeichnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a2-normalkraft/,GI11SI,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:20,KS2a1B1_1A: Vektorpfeil in Schwerpunkt verschieben,KS2a1B1_1A, Vektorpfeil in Schwerpunkt verschieben,ks2a1b1_1a-vektorpfeil-in-schwerpunkt-verschieben,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b1_1a-vektorpfeil-in-schwerpunkt-verschieben/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:26,KS1a5: Kraft und Gegenkraft,KS1a5, Kraft und Gegenkraft,ks1a5-kraft-und-gegenkraft,LBenutzer HE1021-901,HE1021-901,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5b4_1a-kraft-und-gegenkraft-unabhaengig-von-situation-zuordnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,MA05HE,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:31,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer HE1021-900,HE1021-900,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b1_1a-vektorpfeil-in-schwerpunkt-verschieben/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,OF29VL,,,,,,,,,,,,,,,,,,
04/10/2021 12:14:37,"KD2a1K1_1A: Kraft einzeichnen, Drehmoment gegeben",KD2a1K1_1A," Kraft einzeichnen, Drehmoment gegeben",kd2a1k1_1a-kraft-einzeichnen-drehmoment-gegeben,LBenutzer HE1021-904,HE1021-904,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/kd2a1k1_1a-kraft-einzeichnen-drehmoment-gegeben/,MA05HE,,,,,,,,,,,,,,,,,,
